-0.359638,0.525523,0.189493,-6.4008e-06,-0.0001209,-1.02369e-05,2.76734e-06,-3.54418e-05,1.26244e-05,-0.0001067,-0.000128232,-0.00011172,-2.21603e-05,-0.000122582,-4.68866e-05,-3.00782e-05,0.0954211,-2.15339e-05,-0.000133641,-0.000159706,-0.000124771,0.138386,0.0585667,-5.90476e-05,-0.00694352
0.204005,-0.124854,0.130287,2.44772e-05,-8.44915e-05,-3.26508e-06,-3.01396e-05,-0.00486827,1.32612e-05,-7.75688e-06,-2.81187e-05,-4.22143e-05,1.108e-05,-5.65883e-05,-1.22303e-05,-1.18473e-05,-0.00201879,1.08822e-05,4.02594e-06,-1.36501e-05,-3.20709e-05,-0.0397898,0.120571,0.379752,0.0844757
0.163262,0.330326,0.447397,0.0613947,0.14336,0.344299,0.182785,0.0123904,0.371663,0.245307,0.443138,0.468598,0.322859,0.161029,0.482929,0.195097,0.12238,0.0523929,0.339307,0.403223,0.396865,0.316714,0.0740096,0.283061,0.455422
-0.383584,0.157359,-0.0363019,-0.421879,-0.323109,-0.498236,-0.0832385,-0.336731,-0.303552,-0.190389,-0.332443,-0.210962,-0.112236,-0.455644,-0.180231,-0.255271,-0.381282,-0.215206,-0.176858,-0.147733,-0.205705,-0.226683,-0.0785838,0.00013421,0.000193966
0.470988,-0.469824,0.113392,-3.84353e-05,7.01085e-05,-3.44717e-05,-3.61103e-05,-1.60536e-05,-4.59341e-05,6.0238e-05,6.77968e-05,6.31612e-05,-1.90161e-05,7.24721e-05,-3.52682e-06,-9.43479e-06,-1.98916e-05,-1.60291e-05,7.58709e-05,7.97968e-05,7.62382e-05,6.85145e-05,-0.116565,0.000319459,0.0156109
0.177764,-0.116055,-0.432051,-0.0808929,-0.35933,-0.403302,-0.0774931,-0.425064,-0.290257,-0.163097,-0.114188,-0.038291,-0.0535287,-0.488097,-0.456243,-0.297634,-0.144075,-0.0751421,-0.488501,-0.476452,-0.381114,-0.303615,-0.298733,-0.396497,-0.327612
0.380048,-0.0871032,-0.833801,-7.90244e-05,1.7722e-05,-6.6535e-05,-4.59952e-05,-6.20963e-05,-6.92728e-05,1.82251e-05,3.03281e-05,1.60597e-05,-4.85806e-05,2.40522e-05,-4.72187e-05,-3.13773e-05,-6.7569e-05,-4.28972e-05,2.84337e-05,2.92461e-05,2.87455e-05,0.0244918,-0.634121,-0.651874,-0.558073
0.0725629,-0.141594,-0.397723,-0.108724,-0.0709686,-0.154986,-0.176691,-0.388406,-0.0998082,-0.144592,-0.604561,-0.464604,-0.152327,-0.326707,-0.528366,-0.475434,-0.397578,-0.34591,-0.143255,-0.241704,-0.0487081,-0.422509,-0.0160207,-0.0552715,-0.0135153
-0.622319,0.634155,0.0228009,1.33364e-05,-0.0399581,1.58374e-05,2.20503e-06,-0.00568197,4.64679e-06,-6.34096e-05,-4.22825e-05,-0.000100576,-2.35459e-05,-8.01333e-05,-1.03071e-05,-4.1594e-05,-0.0678517,-3.56498e-05,-8.61266e-05,-6.08599e-05,-0.000119472,-0.145704,0.270551,0.526437,0.26722
-0.195484,-0.0611316,0.00867714,0.465935,0.162385,0.123024,0.0922571,0.428529,0.37112,0.617502,0.329598,0.0913889,0.321093,0.318933,0.145922,0.204689,0.409878,0.381747,0.335217,0.0795341,0.0347158,0.370213,0.42938,0.153748,0.0805826
0.733093,-0.814668,0.127519,-8.17343e-05,-2.73297e-05,-8.36183e-05,-5.04598e-05,-0.000114707,-5.5924e-05,-3.14916e-05,-4.47284e-05,-9.06076e-06,-3.46673e-05,-2.34887e-05,-5.23589e-05,-3.23047e-05,-0.000110921,-3.12889e-05,-2.13712e-05,-3.64007e-05,-6.01509e-06,-0.000108032,0.000747315,0.181708,0.0174492
-0.138672,-0.00193948,-0.307717,-0.0964023,-0.247909,-0.374013,-0.320477,-0.476021,-0.426115,-0.217453,-0.12688,-0.53609,-0.334613,-0.0665009,-0.466817,-0.35838,-0.376527,-0.578259,-0.393807,-0.214127,-0.167359,-0.308576,-0.168133,-0.0581073,-0.0148316
-0.127171,-0.18278,-0.00837935,-0.519803,-0.552251,-0.203051,-0.232622,-0.166058,-0.301418,-0.282523,-0.120782,-0.458312,-0.241984,-0.0691182,-0.0603038,-0.122499,-0.592813,-0.284257,-0.0261854,-0.364198,-0.517239,-0.0429181,-0.409878,-0.481046,-0.328209
-0.189491,-0.0975053,-0.345718,-0.166595,-0.410624,-0.0639884,-0.402819,-0.371744,-0.100722,-0.457724,-0.403282,-0.154395,-0.275915,-0.424461,-0.155484,-0.29304,-0.0631475,-0.099563,-0.406248,-0.417654,-0.323494,-0.215053,-0.0138016,-0.175439,-0.270827
-0.29443,0.00774581,0.4192,0.52496,0.124223,0.420189,0.322369,0.0312295,0.56283,0.170227,0.13079,0.360516,0.51614,0.247452,0.376503,0.165998,0.084975,0.410734,0.348924,0.0728981,0.463666,0.231875,0.0586725,0.0170409,0.51419
-0.31454,-0.195083,0.134708,0.339597,0.0466765,0.529681,0.400567,0.233044,0.0204006,0.0968476,0.129841,0.0229555,0.436534,0.40585,0.0190008,0.18731,0.0584996,0.0265878,0.0894018,0.413137,0.447558,0.254838,0.412082,0.0125853,0.213226
0.2026,-0.119926,0.184422,0.330293,0.532845,0.189323,0.483347,0.427702,0.103329,0.186667,0.340972,0.0782358,0.383907,0.479448,0.3947,0.468955,0.603928,0.403827,0.413394,0.068098,0.131695,0.38213,0.431821,0.508238,0.0731883
0.266528,-0.332183,0.642773,-8.80292e-05,-1.87866e-05,-8.70248e-05,-4.53452e-05,-0.000119863,-5.87312e-05,-3.2122e-05,-4.75387e-05,-1.23639e-05,-4.45421e-05,-2.47211e-05,-5.16795e-05,-3.4573e-05,-0.000112069,-3.60607e-05,-2.25125e-05,-3.82851e-05,-8.37363e-06,0.036379,0.00153164,0.020945,0.520209
-0.105377,0.365456,0.00703232,-0.0823552,-0.225008,-0.255721,-0.525758,-0.402366,-0.181581,-0.259683,-0.176703,-0.221953,-0.119847,-0.0283395,-0.315844,-0.140295,-0.486074,-0.0547345,-0.0989516,-0.215687,-0.106269,-0.456829,-0.229224,-0.00169721,-0.0770057
0.294598,-0.134865,-0.379333,4.0705e-06,0.000100564,9.26572e-06,1.05323e-05,0.107859,-1.96806e-07,9.6075e-05,0.000101479,0.000114322,3.21847e-05,0.00011436,4.12314e-05,4.68663e-05,-4.30069e-05,3.82872e-05,0.000121607,0.000126673,0.000130196,0.093154,-0.408028,-0.120572,-0.720716
0.370666,-0.0555824,0.32025,0.00172802,7.1745e-05,9.45378e-05,0.111891,0.254594,8.86977e-05,0.0517724,0.365524,7.08308e-05,8.64449e-05,0.0596234,9.22357e-05,0.166261,9.95828e-05,7.71937e-05,6.93488e-05,0.237526,6.40057e-05,0.212283,0.360806,0.401856,0.421389
0.477576,-0.565956,-0.0247642,-2.79101e-05,-1.33066e-05,-3.71288e-05,-2.04003e-05,-0.000118473,-1.94963e-05,-9.41385e-06,-2.30796e-05,1.72356e-05,-3.76524e-06,4.53201e-06,-2.60853e-05,-2.35172e-06,-0.00010826,-4.01539e-06,3.29998e-07,-1.47492e-05,3.26182e-05,-0.00102214,-0.168509,-0.463861,0.015593
0.91196,-0.655606,-0.245683,-3.47792e-05,-1.15063e-05,-4.36075e-05,-2.56881e-05,-0.000127383,-2.48044e-05,-8.02992e-06,-2.28464e-05,3.26483e-05,-7.29696e-06,9.4338e-06,-2.90539e-05,-2.37953e-06,0.072367,-5.53908e-06,7.37436e-06,-1.19197e-05,4.94035e-05,-0.00147015,-0.304954,-0.210661,-0.257874
0.162178,0.206829,-0.182302,-0.000108422,-5.44828e-05,-0.233419,-0.279451,-0.00013281,-9.99828e-05,-0.103416,-0.08044,-0.0306657,-8.59246e-05,-5.27113e-05,-0.000106899,-0.0953025,-0.000132794,-8.43768e-05,-5.3903e-05,-5.88071e-05,-4.40227e-05,-7.83817e-05,-0.645016,-0.479214,-0.273969
-0.0979562,-0.206581,-0.0039729,-0.407475,-0.513493,-0.146819,-0.313447,-0.0571747,-0.548386,-0.447491,-0.140021,-0.4684,-0.0837669,-0.106183,-0.101918,-0.191023,-0.195764,-0.528538,-0.272099,-0.240685,-0.19029,-0.0981735,-0.12751,-0.500324,-0.450451
